14,-89,530,16.94,1011.10,22.84,22.76,0,0,0,0,0.00,0.00,0,64,255,254,0.3962142467,0.9978779554,18.3908538818,0.4850172400,1011.10,19.18,0.0000000000,0.0000000000,0.0000000000
13,-92,532,16.94,1011.10,22.86,22.85,0,0,0,0,0.00,0.00,0,64,255,254,0.3976481259,0.9978779554,18.3920955658,0.5564244390,1011.07,19.13,0.0000000000,0.0000000000,0.0000000000
14,-98,534,16.95,1011.10,22.84,22.90,0,0,0,0,0.00,0.00,0,63,255,254,0.3983365297,0.9978779554,18.3908538818,0.5698890090,1012.34,19.47,0.0000000000,0.0000000000,0.0000000000
14,-96,536,16.96,1011.00,22.86,22.86,0,0,0,0,0.00,0.00,0,64,255,254,0.3977995813,0.9977793097,19.2478923798,0.5624818802,1012.75,21.53,0.0000000000,0.0000000000,0.0000000000
14,-97,538,16.97,1011.00,22.86,22.86,0,0,0,0,0.00,0.00,0,63,255,254,0.3977995813,0.9977793097,19.2478923798,0.5624818802,1012.87,22.29,0.0000000000,0.0000000000,0.0000000000
13,-91,540,16.96,1011.00,22.86,22.83,0,0,0,0,0.00,0.00,0,64,255,254,0.3973447978,0.9977793097,19.2478923798,0.5443027616,1011.09,22.48,0.0000000000,0.0000000000,0.0000000000
13,-94,542,16.98,1011.10,22.86,22.76,0,0,0,0,0.00,0.00,0,64,255,254,0.3962831497,0.9978779554,18.3920955658,0.5018033385,1011.12,21.61,0.0000000000,0.0000000000,0.0000000000
13,-96,544,16.97,1011.10,22.86,22.76,0,0,0,0,0.00,0.00,0,63,255,254,0.3962831497,0.9978779554,18.3920955658,0.5018033385,1011.16,21.20,0.0000000000,0.0000000000,0.0000000000
13,-94,546,16.97,1011.10,22.87,22.74,0,0,0,0,0.00,0.00,0,63,255,254,0.3960138857,0.9978779554,18.3927192688,0.4980297387,1011.14,21.13,0.0000000000,0.0000000000,0.0000000000
14,-92,548,16.98,1011.10,22.86,22.74,0,0,0,0,0.00,0.00,0,64,255,254,0.3959796131,0.9978779554,18.3920955658,0.4896391034,1011.15,21.35,0.0000000000,0.0000000000,0.0000000000
13,-92,550,16.99,1011.10,22.86,22.70,0,0,0,0,0.00,0.00,0,64,255,254,0.3953722715,0.9978779554,18.3920955658,0.4652830958,1019.10,21.90,0.0000000000,0.0000000000,0.0000000000
13,-94,552,17.00,1011.10,22.84,22.76,0,0,0,0,0.00,0.00,0,64,255,254,0.3962142467,0.9978779554,18.3908538818,0.4850172400,1014.92,22.24,0.0000000000,0.0000000000,0.0000000000
